"UMAP1","UMAP2"
-5.96105722588828,3.60071621265535
-5.15983347100547,4.3735872301114
-2.49986747903159,3.86880503025178
2.6115680535383,-3.38336457881804
4.80756088095376,-6.4692238775241
2.94554539519021,-0.183038314913471
-6.67095331353476,-2.34282424125548
0.743015193665717,-5.73305453929778
-1.72181681794455,1.51923964347963
4.27673288183877,10.3677168878568
-0.795583883946444,0.709154346848767
6.0595626433439,1.47152374115114
-7.31478742760947,-5.79783620509978
0.0937077005452853,2.33476577129487
5.4291481574125,-4.18575873050566
11.5575327475614,-1.47590973052855
-8.68712381524375,6.99880085315828
0.215158839995359,-5.71905173930999
-0.00565622252752962,-6.38675822887297
2.55973358946512,-0.983675798510272
-3.81961778802207,2.40804515209321
-4.43571523827841,4.63318691578035
9.47638936835,-1.03274919662352
-6.7673621575289,-6.01739349040862
2.98384519415567,-8.63285817775603
6.06750198202798,-5.95644988689299
3.21725245314309,-7.30517520580168
10.1153864462919,-2.04796268615599
-5.77126697701743,3.70943222370271
-6.16707090539267,3.4216419252408
-7.61169580621054,-6.39565744075652
-5.35325435799887,-3.93622364673491
-4.10640148324301,-2.35772969398375
-5.2331447998934,-2.16375758323546
2.6305276949949,-1.54936446819182
-6.08312133950522,2.35699448909883
-7.84222749871543,-4.93853845271941
2.28275175886819,-0.0500968304621766
-5.03367809457114,8.7600241693509
-7.04890112084677,1.92387996044282
-8.38360647362998,6.99473486271028
5.70400234060952,-4.32603730831023
-6.34850887460044,-2.07535328540679
-4.776793519681,8.29174909916047
8.79835172491739,9.13852701511506
10.194934328372,-2.95456781062957
-5.97797397774985,4.26160583820466
11.7768635352201,1.36585674610261
-7.51116613549521,3.6498790773404
-6.3423190514498,-1.75603236827727
-5.39714817208579,-2.1404805389392
-5.22848371667197,4.18990526523713
-5.98670438927939,3.22800002422456
5.29377837973306,-6.59012260112639
-5.85346798104575,5.63907347049836
4.57074447470376,-4.72150077495452
-7.13202146691611,1.69939217891816
-5.47859911126425,5.0950399431241
9.4007343848295,-0.732343098257739
11.3189673026151,2.60316429462556
2.54862101870248,-0.418153746162612
12.0683331091947,6.44064197864656
-13.3434491555147,-0.219863450263698
-0.477229158108737,1.20446477260713
-3.95633081597617,3.84123621311311
11.2314476569242,0.416559019948285
3.23921032744119,-7.99413289699431
5.11011167364785,-3.86287560138579
-6.60273889703086,4.07793388691072
-7.9767709175997,-5.4887584653842
-1.43263892335227,12.8203869852078
2.60379560785959,-0.843598922823627
-0.431533495610263,1.94546923961763
12.8837656577177,6.88198242511873
-0.258872906392123,1.2191455158246
5.53330131369302,0.0665577146065642
10.7040915091581,-1.35835137042876
13.5634188254423,2.05479560222749
9.55540414648721,-2.21577348384734
2.64975794153878,-3.26723899516936
-0.0961093704157132,-6.05244054469939
-2.23827079934409,2.61470828380708
6.36341996985147,-4.63732995662566
-3.64794496697715,6.55167160358552
5.54204698401162,-7.79071988735076
-0.706284443562533,2.7532361539853
-7.46311906976035,-4.96441831264373
11.6688799460478,-1.42517616424437
-4.18955139321616,7.79810629215364
2.36088629561136,11.3133688959134
-6.64680294198325,4.57101354923372
-1.44405941170981,3.46064243641023
-7.04564956826499,3.41471848812227
