# Authoritative membership for the 10 gene sets displayed in Figure 3B-D.
# Direct rows use org.Mm.eg.db 3.20.0, keytype='GO' (not GOALL),
# Entrez/GO source date 2024-Sep20. The cell-cycle row is the recovered
# 94-gene mouse-symbol Tirosh 2016 S+G2/M set used in the analysis.
# One row per unique set-member gene; this table is the frozen input to
# compute_figure3_tables.py and removes annotation-release ambiguity.
#
panel,gene_set,category,go_id,annotation,canonical_fraction,source_release,gene
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nek6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nf1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nfkb1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nhlh2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nisch
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nkx2-5
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nkx2-6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nkx3-1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nlrc4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Noa1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Noc2l
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nod1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Notch1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Notch2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nr2e1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nr4a1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nradd
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nsg1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ntn1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nuak2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Nudt2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ogt
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Opa1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,P2rx1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pacs2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pak1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pak2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pak4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pak5
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Palb2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Parp1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pawr
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pcdha9
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pcsk9
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pdcd2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pdcd2l
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pdcd4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pdcd5
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pdcd6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pdcd6ip
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pdcd7
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pdcl3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pea15a
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Peg10
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Peg3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pfkfb3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pglyrp1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Phlda1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Phlpp1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pidd1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pim1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pim2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pim3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pkn2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plekhf1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plk3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plscr1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Plscr3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pmaip1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pml
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pmp22
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Polb
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pou4f2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ppard
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ppia
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ppid
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ppif
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ppp1r13l
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ppp1r15a
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ppp2r2b
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Prelid1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Prickle1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Prkcb
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Prkcd
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Prkd1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Prop1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Prune2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Psmd10
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Psme3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pten
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Puf60
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Pycard
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rabep1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rack1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rad21
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ralb
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rarb
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rarg
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rassf5
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rassf6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rassf7
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rb1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rb1cc1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rbm14
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rbm25
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rbm5
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Relt
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rffl
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rfk
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rhbdd1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rhob
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ripk1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ripk2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Ripk3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rmdn3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rnf130
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rnf144b
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rnf152
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rnf183
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rnf216
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rnf34
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rps3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rps6kb1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rraga
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rrp1b
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rtkn
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rtn3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Rybp
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,S100a14
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,S100a8
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,S100a9
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Scml2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sema6a
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Serpina3g
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sfrp2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sgk1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sgms1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sh3glb1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sh3kbp1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Shb
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Shc4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Shf
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Siah2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Six1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slc40a1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slc5a11
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slc5a8
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Slk
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sltm
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Smad3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Smndc1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Smo
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sod1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sox9
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sp110
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Spink2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sqstm1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sra1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Srgn
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Steap3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Stil
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Stk17b
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Stk26
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Stk3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Stk4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Suds3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sulf1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Syce3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Sycp2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Taf10
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tax1bp1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tbx2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tchp
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tcim
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tcirg1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tctn3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tex11
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tfpt
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tgfbr1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tgfbr2
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Thbs1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Thoc1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Thoc6
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tia1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tial1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tmbim4
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tmem102
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tmem214
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tmem219
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tmf1
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tnfaip3
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tnfaip8
D,Apoptotic process,Cell death,GO:0006915,direct GO,0.72,org.Mm.eg.db 3.20.0; GOEGSOURCEDATE 2024-Sep20,Tnfrsf10b
